metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;total (média 10 nós)
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272506;50275750;mean;3,170449;2,757105;5,702801;4,946986;2,045956;2,039884;8,716217;2,447605;5,941613;2,304703;4,0073319
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272536;50275751;mean;3,155006;2,819703;5,707655;4,851637;2,067205;2,080903;8,721135;2,422672;6,067878;2,333072;4,0226866
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272566;50275752;mean;3,181246;2,840968;5,949511;4,715649;2,062973;2,080997;8,584225;2,412634;6,098292;2,282087;4,0208582
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272596;50275753;mean;3,168535;2,808412;6,000334;4,836428;2,108699;2,084728;8,854425;2,499774;6,265874;2,293224;4,0920433
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272626;50275754;mean;3,217046;2,850468;5,8374;5,050265;2,1261;2,090277;8,877338;2,496091;6,195315;2,347394;4,1087694
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272656;50275755;mean;3,206374;2,837423;5,974569;5,038347;2,154169;2,090164;9,063937;2,570632;6,153503;2,387114;4,1476232
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272686;50275756;mean;3,324963;2,892325;6,168314;4,97501;2,210098;2,082128;9,068921;2,537832;6,193113;2,345461;4,1798165
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272716;50275757;mean;3,335078;2,852514;6,280748;4,945065;2,150073;2,062184;8,920894;2,475867;6,225982;2,36369;4,1612095
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272746;50275758;mean;3,353344;2,864214;6,303118;4,929758;2,088108;2,142677;9,045804;2,502045;6,365485;2,412093;4,2006646
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272776;50275759;mean;3,353939;2,866074;6,340667;5,001367;2,136802;2,154832;9,132131;2,560634;6,476167;2,444628;4,2467241
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272806;50275760;mean;3,323623;2,890276;6,342714;5,144859;2,205667;2,207887;9,321149;2,629271;6,446856;2,448373;4,2960675
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272836;50275761;mean;3,415401;2,950209;6,772115;5,24031;2,184199;2,177151;9,882237;2,655637;6,767239;2,53879;4,4583288
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272866;50275762;mean;3,416071;2,97992;7,061175;5,329687;2,222163;2,203383;10,172089;2,727158;6,995207;2,611984;4,5718837
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272896;50275763;mean;3,412069;3,119834;7,106998;5,466007;2,223214;2,210377;10,046418;2,664163;6,97078;2,541408;4,5761268
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272926;50275764;mean;3,401513;3,105487;6,874693;5,47966;2,196163;2,170929;10,213515;2,689399;7,056331;2,485012;4,5672702
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272956;50275765;mean;3,368902;3,061995;6,856796;5,503439;2,176939;2,306798;10,167338;2,784166;7,005741;2,429484;4,5661598
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508272986;50275766;mean;3,396941;3,05692;6,94038;5,39408;2,133264;2,267353;10,096767;2,768664;7,021236;2,425987;4,5501592
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273016;50275767;mean;3,433335;3,052265;6,798145;5,378386;2,198645;2,303895;10,086389;2,835081;6,903426;2,538973;4,552854
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273046;50275768;mean;3,453103;3,036962;7,012221;5,395597;2,201239;2,327114;10,102732;2,792059;7,00515;2,561932;4,5888109
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273076;50275769;mean;3,504687;3,05388;6,888624;5,444768;2,297281;2,488865;10,240681;2,851109;7,107784;2,539233;4,6416912
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273106;50275770;mean;3,512566;3,074318;6,915922;5,439991;2,299527;2,411351;10,33007;2,879606;7,192914;2,536098;4,6592363
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273136;50275771;mean;3,555384;3,097699;7,12646;5,500835;2,358397;2,393452;10,271694;2,873162;7,176923;2,543424;4,689743
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273166;50275772;mean;3,550626;3,119698;7,109819;5,604264;2,29437;2,364831;10,200463;2,83011;7,198602;2,67576;4,6948543
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273196;50275773;mean;3,562822;3,205259;7,408401;5,627705;2,308848;2,377961;11,079598;2,870574;7,340545;2,667495;4,8449208
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273226;50275774;mean;3,534121;3,191645;7,359986;5,749422;2,374689;2,375794;10,780122;2,820116;7,427505;2,691332;4,8304732
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273256;50275775;mean;3,638139;3,174284;7,207193;5,78373;2,319227;2,453132;10,767833;2,835258;7,577535;2,771941;4,8528272
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273286;50275776;mean;3,713658;3,223848;7,261442;5,830154;2,379453;2,328008;10,839208;2,83325;7,311373;2,770547;4,8490941
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273316;50275777;mean;3,729402;3,160419;7,612564;5,852283;2,356421;2,409282;11,107039;2,900804;7,423174;2,636213;4,9187601
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273346;50275778;mean;3,686852;3,170762;7,424045;5,932968;2,371717;2,421336;11,101795;2,869799;7,504072;2,730945;4,9214291
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273376;50275779;mean;3,73167;3,189359;7,456169;6,029672;2,371878;2,36834;11,149361;2,886251;7,524177;2,74766;4,9454537
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273406;50275780;mean;3,832959;3,192414;7,511435;6,046218;2,375592;2,4339;10,956431;2,869908;7,500488;2,794311;4,9513656
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273436;50275781;mean;3,874066;3,222671;7,440561;6,086163;2,385752;2,483735;11,647444;2,954487;7,602298;2,761366;5,0458543
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273466;50275782;mean;3,909279;3,253144;7,817216;6,120706;2,357353;2,481959;11,498583;3,0035;7,700679;2,747697;5,0890116
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273496;50275783;mean;3,878469;3,265263;7,86255;6,210638;2,427034;2,479124;11,596518;2,977406;7,842204;2,733031;5,1272237
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273526;50275784;mean;3,923047;3,261266;7,690998;6,181129;2,473793;2,455605;11,986004;3,063095;7,957428;2,747533;5,1739898
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273556;50275785;mean;3,944171;3,279967;8,112174;6,124673;2,556212;2,508776;11,998123;3,157629;8,325221;2,72245;5,2729396
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273586;50275786;mean;3,880883;3,327349;8,237688;6,151735;2,542774;2,565679;11,889196;3,190699;8,339145;2,786711;5,2911859
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273616;50275787;mean;3,944258;3,318313;8,208535;6,408869;2,542169;2,587416;12,002224;3,198427;8,265481;2,824012;5,3299704
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273646;50275788;mean;4,038854;3,317349;8,223659;6,430695;2,557528;2,561133;12,503173;3,227654;8,240696;2,86124;5,3961981
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273676;50275789;mean;4,06994;3,406117;7,809199;6,434949;2,53962;2,572124;12,303546;3,158205;8,250917;2,901628;5,3446245
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273706;50275790;mean;4,019095;3,431199;8,062238;6,253951;2,57479;2,656303;12,014564;3,163605;8,374557;2,900802;5,3451104
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273736;50275791;mean;4,062346;3,442788;8,074366;6,341174;2,686509;2,638322;12,286336;3,259414;8,25081;2,944582;5,3986647
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273766;50275792;mean;4,127294;3,462381;8,095151;6,481149;2,578173;2,698408;12,388471;3,270092;8,22901;3,055102;5,4385231
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273796;50275793;mean;4,173249;3,470177;8,151856;6,630542;2,656236;2,65721;12,300425;3,266954;8,53257;3,00854;5,4847759
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273826;50275794;mean;4,130321;3,487122;8,163556;6,573706;2,651373;2,792887;12,79052;3,246743;8,564075;2,978776;5,5379079
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273856;50275795;mean;4,151038;3,509498;8,605639;6,63866;2,621408;2,827095;13,028029;3,265243;8,792806;2,949176;5,6388592
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273886;50275796;mean;4,154777;3,532465;8,579195;6,500344;2,624227;2,826899;12,841284;3,276693;8,892775;2,914926;5,6143585
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273916;50275797;mean;4,263967;3,59236;8,695364;6,659616;2,668102;2,734561;13,083115;3,291315;8,782601;2,919672;5,6690673
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273946;50275798;mean;4,28343;3,563184;8,557606;6,94537;2,704176;2,720205;12,986912;3,360353;8,682572;2,982557;5,6786365
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508273976;50275799;mean;4,228666;3,593832;9,188616;6,9517;2,725712;2,643265;13,188694;3,346737;8,650041;2,99135;5,7508613
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274006;50275800;mean;4,229417;3,647178;9,252599;7,08195;2,778297;2,672821;12,895253;3,35634;8,4888;2,973579;5,7376234
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274036;50275801;mean;4,194631;3,659754;8,97486;7,06607;2,824131;2,677271;12,884328;3,374539;8,542313;3,076369;5,7274266
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274066;50275802;mean;4,267215;3,66537;8,787143;6,965626;2,72323;2,736116;13,145303;3,402503;8,749642;2,992015;5,7434163
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274096;50275803;mean;4,277023;3,67624;8,973082;6,991352;2,692193;2,81021;13,189183;3,403665;8,669473;3,064579;5,7747
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274126;50275804;mean;4,331724;3,733994;8,921645;7,013876;2,701729;2,741278;13,846471;3,410389;8,647034;3,119489;5,8467629
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274156;50275805;mean;4,28072;3,763796;9,369114;6,828947;2,735085;2,803801;13,374256;3,540207;9,089761;3,182567;5,8968254
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274186;50275806;mean;4,298834;3,779151;9,357004;7,153693;2,793884;2,768493;13,941329;3,583168;9,401549;3,261356;6,0338461
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274216;50275807;mean;4,416789;3,84797;9,291444;7,223086;2,868009;2,917467;13,87476;3,527913;9,549851;3,152351;6,066964
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274246;50275808;mean;4,466789;3,826835;9,518298;7,391218;2,922677;2,865922;13,965983;3,52649;9,568005;3,193362;6,1245579
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274276;50275809;mean;4,46581;3,997079;9,904558;7,696722;2,908376;2,836753;13,698317;3,620331;9,86362;3,188525;6,2180091
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274306;50275810;mean;4,452224;3,9953;9,642317;7,687552;2,878717;2,883582;13,931509;3,60143;9,890046;3,215114;6,2177791
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274336;50275811;mean;4,484781;3,938652;9,776087;7,747937;2,94872;2,971706;13,988397;3,603855;9,917386;3,351453;6,2728974
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274366;50275812;mean;4,518672;3,908952;9,475036;7,533615;2,983333;2,968723;13,914634;3,63589;9,969405;3,330148;6,2238408
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274396;50275813;mean;4,52836;3,987091;9,860232;7,414636;2,91875;2,932165;14,21978;3,699291;9,711634;3,327304;6,2599243
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274426;50275814;mean;4,573478;3,969852;9,933837;7,536994;2,97879;2,945301;14,686465;3,710012;9,564012;3,296612;6,3195353
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274456;50275815;mean;4,598583;4,056699;10,260614;7,65954;3,048145;3,060221;15,304183;3,746388;9,781712;3,236554;6,4752639
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274486;50275816;mean;4,651653;4,098818;10,039887;7,511829;3,044081;3,134477;15,00597;3,792364;9,797449;3,301554;6,4378082
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274516;50275817;mean;4,698108;4,033873;10,392046;7,466558;2,991498;3,103789;14,767179;3,777353;9,907972;3,315117;6,4453493
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274546;50275818;mean;4,721695;4,08684;10,646786;7,843121;2,930521;3,161712;15,194455;3,801414;9,901709;3,420558;6,5708811
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274576;50275819;mean;4,620714;4,147189;10,40882;7,950114;2,859641;3,104881;15,118099;3,770322;9,88576;3,440232;6,5305772
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274606;50275820;mean;4,66079;4,181;10,619471;7,80426;2,929818;3,142069;15,097058;3,748317;10,149397;3,41504;6,574722
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274636;50275821;mean;4,771943;4,147914;10,726841;8,009175;2,979961;3,243148;15,566195;3,870103;10,473231;3,423956;6,7212467
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274666;50275822;mean;4,813482;4,163423;11,661379;8,481182;3,086356;3,253256;15,872;3,891926;10,797133;3,460807;6,9480944
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274696;50275823;mean;4,860381;4,261792;11,417228;8,543312;3,065916;3,23632;16,090714;3,934971;10,717773;3,409244;6,9537651
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274726;50275824;mean;4,899595;4,283367;10,957592;8,277351;3,023196;3,246849;16,614224;3,950303;10,623113;3,436535;6,9312125
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274756;50275825;mean;4,838331;4,299511;10,86539;8,109278;3,065845;3,289324;16,853395;4,02198;10,723352;3,474132;6,9540538
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274786;50275826;mean;4,92313;4,18251;10,96844;8,062454;3,109789;3,235265;16,59324;3,992593;10,61656;3,469205;6,9153186
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274816;50275827;mean;4,907088;4,23738;11,18356;8,262229;3,136446;3,244305;16,77255;3,996268;10,908805;3,522141;7,0170772
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274846;50275828;mean;4,843407;4,239571;10,849789;8,289526;3,049278;3,20575;16,573139;4,05177;10,799188;3,542822;6,944424
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274876;50275829;mean;4,873609;4,331895;11,079434;8,438483;3,072566;3,197603;16,308478;4,049037;11,109543;3,661364;7,0122012
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274906;50275830;mean;4,837042;4,322851;11,057036;8,550358;3,122462;3,243498;16,215999;4,172739;10,972517;3,672324;7,0166826
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274936;50275831;mean;4,86938;4,255573;11,039805;8,480609;3,053991;3,282046;17,126206;4,0883;11,144883;3,648132;7,0988925
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274966;50275832;mean;4,963373;4,28703;10,733336;8,362709;3,079481;3,22253;16,988421;4,116632;11,075863;3,567937;7,0397312
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508274996;50275833;mean;4,990165;4,290418;10,901998;8,276215;3,136134;3,27779;16,967872;4,049042;11,140376;3,671063;7,0701073
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275026;50275834;mean;5,002102;4,354429;10,857285;8,430589;3,063788;3,275477;16,807216;4,022154;11,07994;3,591106;7,0484086
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275056;50275835;mean;4,986487;4,263245;11,079798;8,672239;3,148346;3,355625;16,701539;4,085525;11,17791;3,600184;7,1070898
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275086;50275836;mean;5,073839;4,300207;11,234766;8,532548;3,149147;3,345082;16,715312;4,100239;11,489492;3,664199;7,1604831
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275116;50275837;mean;5,129157;4,321098;11,521056;8,559346;3,116116;3,331129;16,959996;4,111196;11,562496;3,673145;7,2284735
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275146;50275838;mean;5,169716;4,344945;11,261071;8,758939;3,102814;3,327107;17,274922;4,191098;11,725186;3,766401;7,2922199
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275176;50275839;mean;5,233288;4,410501;11,447427;8,805763;3,17432;3,350685;17,303122;4,197597;11,339692;3,861063;7,3123458
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275206;50275840;mean;5,23082;4,379081;12,201555;8,891459;3,126538;3,425663;17,473863;4,226999;11,133289;3,842906;7,3932173
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275236;50275841;mean;5,223453;4,475659;12,132914;8,729738;3,17406;3,424414;18,140398;4,19345;11,216643;3,752647;7,4463376
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275266;50275842;mean;5,179111;4,480676;11,886184;8,867802;3,304192;3,381283;17,906945;4,303641;11,134628;3,837633;7,4282095
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275296;50275843;mean;5,159104;4,463712;11,560162;8,941971;3,325951;3,422951;17,64976;4,324239;11,13313;3,820825;7,3801805
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275326;50275844;mean;5,184712;4,416442;11,756777;8,897597;3,328974;3,432877;17,425724;4,244637;11,246041;3,778858;7,3712639
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275356;50275845;mean;5,401558;4,422944;12,465299;8,940495;3,350586;3,431074;18,165597;4,2928;11,571774;3,735443;7,577757
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275386;50275846;mean;5,469038;4,629269;12,690376;8,973738;3,402196;3,341646;17,773271;4,264432;11,730318;3,677654;7,5951938
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275416;50275847;mean;5,297159;4,545901;12,418011;9,092123;3,371928;3,415535;17,764652;4,301546;11,683739;3,719895;7,5610489
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275446;50275848;mean;5,301396;4,573959;12,260012;9,054936;3,447984;3,446087;17,496233;4,297403;11,571998;3,773744;7,5223752
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275476;50275849;mean;5,256663;4,560677;11,937463;9,122625;3,395758;3,479934;18,449453;4,368942;11,769717;3,673514;7,6014746
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275506;50275850;mean;5,285598;4,498249;11,964042;9,049515;3,483938;3,513655;18,77555;4,382932;11,745846;3,74481;7,6444135
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275536;50275851;mean;5,355759;4,577482;12,067654;9,174476;3,455907;3,462952;18,705784;4,384615;11,855458;3,765864;7,6805951
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275566;50275852;mean;5,43863;4,624954;12,374719;9,606312;3,470807;3,492206;18,90041;4,408873;12,140659;3,779123;7,8236693
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275596;50275853;mean;5,49691;4,681713;12,391759;9,405092;3,524284;3,513031;19,16118;4,41249;12,392959;3,737639;7,8717057
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275626;50275854;mean;5,557291;4,720706;12,455114;9,432462;3,489253;3,54092;19,845709;4,340383;12,101612;3,879697;7,9363147
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275656;50275855;mean;5,508833;4,758149;12,594874;9,332006;3,472581;3,526276;19,579367;4,404266;12,496169;3,889578;7,9562099
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275686;50275856;mean;5,578203;4,633063;12,730745;9,404593;3,473194;3,588515;19,676379;4,377057;12,22686;3,882418;7,9571027
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275716;50275857;mean;5,633963;4,695941;12,690887;9,486376;3,546957;3,616594;20,081752;4,492288;12,034857;4,067565;8,034718
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275746;50275858;mean;5,643002;4,793009;12,56982;9,490067;3,659553;3,627851;19,821888;4,471113;12,775064;3,938224;8,0789591
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275776;50275859;mean;5,558718;4,788237;12,392859;9,549723;3,665895;3,649314;19,764582;4,536788;12,403926;3,83337;8,0143412
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275806;50275860;mean;5,564774;4,64528;12,647329;9,887165;3,659631;3,585266;21,308926;4,520035;12,457076;3,986884;8,2262366
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275836;50275861;mean;5,507192;4,760043;12,611828;10,118518;3,605162;3,558557;20,681911;4,490392;12,302966;4,101052;8,1737621
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275866;50275862;mean;5,658397;4,831891;12,628525;10,050108;3,555362;3,589169;20,742321;4,537206;12,580384;4,162899;8,2336262
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275896;50275863;mean;5,672075;4,883745;13,054544;9,934257;3,5653;3,577555;20,762162;4,556443;12,903149;4,095808;8,3005038
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275926;50275864;mean;5,758349;4,918466;13,632923;9,936545;3,626044;3,692227;20,423314;4,523686;13,454322;4,009421;8,3975297
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275956;50275865;mean;5,765993;4,7786;13,344778;9,838044;3,599178;3,793367;20,685864;4,587717;13,10782;4,023864;8,3525225
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508275986;50275866;mean;5,753183;4,790053;13,332194;9,763863;3,505796;3,757697;20,259402;4,645522;13,005016;3,968078;8,2780804
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508276016;50275867;mean;5,682286;4,827227;13,126146;9,669043;3,631819;3,760033;20,057217;4,602458;13,232474;4,053699;8,2642402
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508276046;50275868;mean;5,737183;4,834528;14,435886;9,627208;3,622446;3,739319;21,043563;4,576372;13,050736;4,153367;8,4820608
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508276076;50275869;mean;5,771344;4,839338;14,150296;9,795787;3,66757;3,761914;21,47894;4,601366;13,386255;4,238123;8,5690933
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508276106;50275870;mean;5,757469;4,919194;13,4787;10,115508;3,654741;3,763561;21,748207;4,600657;13,201561;4,118385;8,5357983
Table.ReadLatency.lucasdb.tw_ttl_2h_nocompact;1508276136;50275871;mean;5,672929;5,030746;13,679813;10,211399;3,66993;3,906432;22,112831;4,625434;13,630259;4,12991;8,6669683
