metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;Total
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509498978;50316632;mean;0,057181;0,058448;0,135187;0,073626;0,063814;0,076882;0,074815;0,054817;0,071233;0,077706;0,0743709
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499008;50316633;mean;0,060188;0,061777;0,14823;0,071066;0,075992;0,077908;0,075607;0,05007;0,070949;0,075316;0,0767103
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499038;50316634;mean;0,061022;0,06104;0,147224;0,069433;0,073932;0,076542;0,072822;0,047429;0,073126;0,073674;0,0756244
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499068;50316635;mean;0,061665;0,060841;0,148577;0,068446;0,076723;0,073705;0,069571;0,048278;0,07732;0,076762;0,0761888
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499098;50316636;mean;0,055416;0,059495;0,140896;0,063381;0,079627;0,073377;0,07411;0,048972;0,084069;0,081885;0,0761228
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499128;50316637;mean;0,055562;0,060579;0,137097;0,063499;0,072324;0,078398;0,072051;0,049462;0,083318;0,079392;0,0751682
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499158;50316638;mean;0,054304;0,061883;0,14149;0,070326;0,068107;0,082406;0,072118;0,052968;0,080892;0,077062;0,0761556
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499188;50316639;mean;0,059852;0,063631;0,137358;0,068592;0,074753;0,082116;0,068506;0,049454;0,075048;0,078388;0,0757698
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499218;50316640;mean;0,061011;0,058167;0,139389;0,066539;0,075908;0,075688;0,073542;0,046804;0,070904;0,074439;0,0742391
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499248;50316641;mean;0,060756;0,058096;0,126372;0,062473;0,075333;0,075594;0,07556;0,052335;0,074669;0,079963;0,0741151
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499278;50316642;mean;0,057649;0,059144;0,135974;0,07259;0,069906;0,076348;0,072364;0,054106;0,079231;0,081669;0,0758981
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499308;50316643;mean;0,053998;0,057487;0,133089;0,068417;0,063849;0,077552;0,067291;0,054166;0,079805;0,078302;0,0733956
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499338;50316644;mean;0,055293;0,06307;0,141063;0,066485;0,068323;0,07899;0,070547;0,056743;0,079874;0,071957;0,0752345
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499368;50316645;mean;0,058562;0,059345;0,153813;0,070398;0,073419;0,074548;0,069168;0,054175;0,069829;0,072237;0,0755494
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499398;50316646;mean;0,058906;0,057793;0,145631;0,063468;0,075346;0,073825;0,075886;0,053305;0,069366;0,075514;0,074904
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499428;50316647;mean;0,053688;0,058057;0,143586;0,061812;0,07647;0,079995;0,079575;0,053849;0,0701;0,076794;0,0753926
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499458;50316648;mean;0,055715;0,05722;0,146296;0,068775;0,071175;0,078242;0,076408;0,052767;0,068253;0,076678;0,0751529
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499488;50316649;mean;0,055553;0,061035;0,15559;0,074312;0,06858;0,076782;0,077397;0,055555;0,072523;0,074337;0,0771664
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499518;50316650;mean;0,056707;0,059458;0,159984;0,069119;0,06984;0,067909;0,07331;0,051937;0,070649;0,073238;0,0752151
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499548;50316651;mean;0,059842;0,060606;0,146517;0,064698;0,076871;0,070382;0,072579;0,053272;0,071887;0,078778;0,0755432
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499578;50316652;mean;0,054719;0,061881;0,13939;0,061937;0,080699;0,072288;0,073622;0,056836;0,069861;0,077771;0,0749004
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499608;50316653;mean;0,053803;0,062986;0,146713;0,059899;0,073541;0,070774;0,073735;0,056607;0,068319;0,081866;0,0748243
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499638;50316654;mean;0,056295;0,060781;0,148064;0,062886;0,077623;0,072018;0,076767;0,055505;0,075706;0,077646;0,0763291
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499668;50316655;mean;0,055669;0,059871;0,135966;0,063296;0,072363;0,072485;0,076634;0,058075;0,079713;0,073328;0,07474
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499698;50316656;mean;0,057024;0,060243;0,123974;0,06416;0,073879;0,074771;0,070323;0,060722;0,078452;0,070978;0,0734526
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499728;50316657;mean;0,057515;0,061018;0,132003;0,065176;0,077232;0,08145;0,07139;0,05549;0,067725;0,074261;0,074326
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499758;50316658;mean;0,055352;0,066258;0,135668;0,066314;0,069501;0,078085;0,072385;0,052099;0,073369;0,083693;0,0752724
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499788;50316659;mean;0,060558;0,063803;0,143511;0,070403;0,06617;0,079506;0,074082;0,051523;0,072175;0,083924;0,0765655
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499818;50316660;mean;0,059583;0,064412;0,153341;0,070299;0,070084;0,07565;0,074516;0,052521;0,073066;0,084515;0,0777987
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499848;50316661;mean;0,05889;0,063655;0,146873;0,068709;0,080952;0,069035;0,069284;0,051285;0,070579;0,085863;0,0765125
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499878;50316662;mean;0,059955;0,062643;0,141456;0,065411;0,082861;0,074256;0,07141;0,053926;0,066225;0,084157;0,07623
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499908;50316663;mean;0,056114;0,059395;0,135869;0,066351;0,081229;0,075463;0,072026;0,053239;0,065218;0,077763;0,0742667
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499938;50316664;mean;0,051915;0,062506;0,150566;0,061209;0,080528;0,076056;0,078372;0,049894;0,066759;0,079149;0,0756954
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499968;50316665;mean;0,052965;0,062465;0,155079;0,058082;0,07769;0,071884;0,07326;0,052903;0,067448;0,081589;0,0753365
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509499998;50316666;mean;0,054072;0,06167;0,165538;0,061054;0,075862;0,072037;0,068028;0,053528;0,066616;0,079864;0,0758269
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500028;50316667;mean;0,05497;0,064884;0,149125;0,059698;0,073326;0,076737;0,06665;0,054723;0,065295;0,074301;0,0739709
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500058;50316668;mean;0,051637;0,061195;0,151482;0,059423;0,073006;0,077402;0,067801;0,050459;0,062846;0,077689;0,073294
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500088;50316669;mean;0,050884;0,061463;0,140905;0,058828;0,068586;0,075986;0,071101;0,051977;0,064587;0,076535;0,0720852
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500118;50316670;mean;0,051654;0,065622;0,142814;0,056467;0,067011;0,075354;0,065132;0,048975;0,070705;0,081262;0,0724996
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500148;50316671;mean;0,052663;0,0654;0,138483;0,05645;0,068516;0,072408;0,066015;0,047545;0,07182;0,087375;0,0726675
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500178;50316672;mean;0,05791;0,068252;0,140794;0,056894;0,072488;0,0782;0,07112;0,050728;0,070632;0,082382;0,07494
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500208;50316673;mean;0,05781;0,062187;0,137141;0,057096;0,072205;0,076593;0,074209;0,051736;0,073577;0,078091;0,0740645
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500238;50316674;mean;0,055379;0,062593;0,142368;0,058976;0,076901;0,073429;0,073895;0,054057;0,069535;0,080054;0,0747187
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500268;50316675;mean;0,05299;0,061792;0,144058;0,061597;0,07447;0,068533;0,071899;0,055488;0,068796;0,083049;0,0742672
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500298;50316676;mean;0,057193;0,060856;0,13426;0,055964;0,074454;0,070849;0,071651;0,051315;0,072565;0,077663;0,072677
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500328;50316677;mean;0,058029;0,06105;0,120402;0,056094;0,071312;0,072234;0,077815;0,053886;0,074699;0,076034;0,0721555
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500358;50316678;mean;0,059598;0,057532;0,133801;0,062043;0,064958;0,070774;0,080146;0,054561;0,081123;0,076348;0,0740884
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500388;50316679;mean;0,054966;0,063005;0,140097;0,06025;0,06689;0,072697;0,071449;0,053057;0,077345;0,08253;0,0742286
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500418;50316680;mean;0,055056;0,061979;0,145415;0,058697;0,068642;0,068566;0,069046;0,052124;0,06893;0,078825;0,072728
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500448;50316681;mean;0,058263;0,064829;0,144219;0,056866;0,075034;0,067348;0,07477;0,049194;0,063631;0,074432;0,0728586
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500478;50316682;mean;0,056828;0,063145;0,140562;0,056289;0,078039;0,07151;0,071611;0,049421;0,067339;0,069839;0,0724583
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500508;50316683;mean;0,057963;0,059437;0,143564;0,060635;0,075528;0,069394;0,066299;0,056947;0,069297;0,075201;0,0734265
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500538;50316684;mean;0,052404;0,058974;0,157388;0,061026;0,075636;0,080069;0,069284;0,055819;0,075481;0,075309;0,076139
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500568;50316685;mean;0,05631;0,059892;0,156041;0,05863;0,071681;0,081553;0,069862;0,058745;0,071059;0,074104;0,0757877
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500598;50316686;mean;0,057845;0,057676;0,148843;0,063918;0,071018;0,077133;0,074616;0,058495;0,06731;0,072264;0,0749118
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500628;50316687;mean;0,059384;0,059439;0,150824;0,059871;0,072837;0,076783;0,072049;0,053661;0,064751;0,0692;0,0738799
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500658;50316688;mean;0,058902;0,058618;0,155407;0,0616;0,068492;0,08389;0,075445;0,057659;0,0631;0,070005;0,0753118
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500688;50316689;mean;0,059939;0,062119;0,145339;0,06444;0,068305;0,082373;0,074463;0,052598;0,062077;0,073277;0,074493
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500718;50316690;mean;0,057217;0,064241;0,147878;0,060579;0,066335;0,076601;0,080784;0,053591;0,065837;0,072053;0,0745116
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500748;50316691;mean;0,058483;0,062147;0,141511;0,061591;0,073551;0,079927;0,076137;0,054203;0,069451;0,07363;0,0750631
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500778;50316692;mean;0,059755;0,06526;0,134648;0,060928;0,076245;0,073424;0,076195;0,050772;0,064223;0,070084;0,0731534
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500808;50316693;mean;0,056246;0,06661;0,143573;0,061243;0,070077;0,071301;0,077676;0,049671;0,070226;0,067901;0,0734524
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500838;50316694;mean;0,053475;0,063075;0,147002;0,063444;0,068712;0,069956;0,082611;0,051786;0,073617;0,074221;0,0747899
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500868;50316695;mean;0,053381;0,06253;0,153408;0,059214;0,06695;0,07051;0,082275;0,050327;0,070399;0,07755;0,0746544
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500898;50316696;mean;0,057042;0,059882;0,143831;0,065922;0,067882;0,074403;0,080271;0,050973;0,068383;0,083405;0,0751994
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500928;50316697;mean;0,057995;0,064027;0,141298;0,069918;0,074915;0,075133;0,081102;0,052524;0,069369;0,078982;0,0765263
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500958;50316698;mean;0,061201;0,062454;0,13341;0,070815;0,065838;0,076313;0,074924;0,053795;0,064794;0,079153;0,0742697
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509500988;50316699;mean;0,056219;0,058394;0,142612;0,067583;0,06281;0,073643;0,073604;0,055693;0,063619;0,07817;0,0732347
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501018;50316700;mean;0,053256;0,058733;0,143332;0,062391;0,067349;0,067269;0,068806;0,048055;0,068897;0,077013;0,0715101
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501048;50316701;mean;0,053619;0,061707;0,137933;0,065103;0,069045;0,068404;0,071457;0,05349;0,07237;0,086374;0,0739502
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501078;50316702;mean;0,054439;0,061237;0,137218;0,075053;0,071308;0,070525;0,070791;0,05633;0,069746;0,079822;0,0746469
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501108;50316703;mean;0,058383;0,059109;0,145076;0,073527;0,063385;0,079213;0,074226;0,054312;0,065338;0,078255;0,0750824
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501138;50316704;mean;0,056253;0,058678;0,144826;0,066441;0,065125;0,07396;0,079915;0,049645;0,064598;0,074107;0,0733548
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501168;50316705;mean;0,055917;0,060749;0,148585;0,063084;0,072214;0,079585;0,07475;0,055437;0,067592;0,079558;0,0757471
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501198;50316706;mean;0,056026;0,06158;0,140886;0,063676;0,073654;0,078232;0,072617;0,051954;0,070696;0,082904;0,0752225
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501228;50316707;mean;0,05476;0,064954;0,149704;0,062411;0,074742;0,083892;0,071361;0,053056;0,064601;0,075152;0,0754633
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501258;50316708;mean;0,054039;0,061629;0,15075;0,069495;0,070044;0,077791;0,072573;0,052225;0,06739;0,080707;0,0756643
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501288;50316709;mean;0,054998;0,061424;0,140552;0,064466;0,070761;0,07192;0,067403;0,051071;0,069842;0,083699;0,0736136
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501318;50316710;mean;0,054491;0,060745;0,135385;0,063781;0,070292;0,074049;0,078857;0,048294;0,070491;0,084169;0,0740554
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501348;50316711;mean;0,053771;0,064791;0,125935;0,059352;0,070131;0,077116;0,075729;0,050037;0,072194;0,085622;0,0734678
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501378;50316712;mean;0,053928;0,063506;0,132771;0,065989;0,064438;0,077928;0,077877;0,050795;0,073345;0,077021;0,0737598
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501408;50316713;mean;0,05577;0,062956;0,131925;0,063444;0,062953;0,078148;0,071826;0,053332;0,065784;0,077682;0,072382
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501438;50316714;mean;0,05673;0,063579;0,134053;0,061;0,064011;0,077347;0,072334;0,053692;0,063973;0,078757;0,0725476
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501468;50316715;mean;0,055309;0,064401;0,123838;0,056923;0,070326;0,075549;0,074969;0,049817;0,067883;0,074909;0,0713924
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501498;50316716;mean;0,052617;0,064892;0,128323;0,056674;0,066733;0,076314;0,076774;0,045904;0,067061;0,082319;0,0717611
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501528;50316717;mean;0,055596;0,061921;0,14916;0,057297;0,067208;0,075476;0,068287;0,055198;0,064791;0,079087;0,0734021
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501558;50316718;mean;0,05704;0,062311;0,147924;0,071255;0,069523;0,074689;0,070206;0,055626;0,058396;0,077851;0,0744821
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501588;50316719;mean;0,058173;0,060951;0,142805;0,075586;0,07366;0,071927;0,07451;0,056504;0,06413;0,07849;0,0756736
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501618;50316720;mean;0,058677;0,060468;0,157525;0,070106;0,070326;0,07253;0,073291;0,051813;0,067774;0,07629;0,07588
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501648;50316721;mean;0,056361;0,060932;0,151602;0,068913;0,069083;0,073811;0,069882;0,053021;0,070569;0,084038;0,0758212
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501678;50316722;mean;0,053815;0,057667;0,151877;0,073359;0,063097;0,070864;0,06741;0,049844;0,069071;0,076285;0,0733289
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501708;50316723;mean;0,052795;0,055437;0,151;0,077557;0,063472;0,068583;0,066318;0,052476;0,064894;0,07849;0,0731022
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501738;50316724;mean;0,053712;0,058618;0,159686;0,074605;0,062287;0,071146;0,073275;0,055459;0,064172;0,084548;0,0757508
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501768;50316725;mean;0,054514;0,062174;0,14592;0,078191;0,070841;0,075153;0,074539;0,056231;0,064729;0,080863;0,0763155
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501798;50316726;mean;0,05563;0,060314;0,146963;0,070528;0,072906;0,076169;0,079318;0,057145;0,074261;0,079745;0,0772979
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501828;50316727;mean;0,05235;0,057789;0,143761;0,061839;0,067445;0,081936;0,070526;0,055893;0,070566;0,072479;0,0734584
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501858;50316728;mean;0,051594;0,057443;0,143452;0,062141;0,066788;0,078833;0,06566;0,054232;0,074093;0,076857;0,0731093
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501888;50316729;mean;0,052776;0,056315;0,150649;0,065023;0,070747;0,077257;0,065125;0,054495;0,076084;0,07585;0,0744321
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501918;50316730;mean;0,058329;0,061872;0,146926;0,071183;0,072041;0,073906;0,073158;0,055279;0,070995;0,08142;0,0765109
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501948;50316731;mean;0,057407;0,061241;0,154954;0,069468;0,070479;0,071275;0,091526;0,05574;0,071502;0,077687;0,0781279
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509501978;50316732;mean;0,058432;0,056441;0,146647;0,066345;0,073835;0,077274;0,084297;0,054222;0,075846;0,078089;0,0771428
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502008;50316733;mean;0,055172;0,061998;0,154691;0,066266;0,066469;0,072384;0,082467;0,054677;0,076137;0,079457;0,0769718
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502038;50316734;mean;0,052201;0,061143;0,165715;0,063941;0,064272;0,069689;0,080891;0,056332;0,076605;0,078542;0,0769331
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502068;50316735;mean;0,052861;0,062336;0,157137;0,065378;0,066067;0,075218;0,082237;0,053697;0,075622;0,077856;0,0768409
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502098;50316736;mean;0,053911;0,060319;0,158123;0,066257;0,075852;0,076246;0,077258;0,05027;0,071779;0,079176;0,0769191
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502128;50316737;mean;0,056686;0,064689;0,146739;0,06621;0,071028;0,079071;0,072552;0,050493;0,070196;0,082526;0,076019
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502158;50316738;mean;0,057583;0,062569;0,141395;0,067004;0,070806;0,085051;0,076992;0,049108;0,06984;0,086009;0,0766357
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502188;50316739;mean;0,054283;0,064145;0,145506;0,063095;0,071526;0,081184;0,08438;0,049629;0,068215;0,079186;0,0761149
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502218;50316740;mean;0,054418;0,062821;0,131408;0,063543;0,067759;0,07345;0,081852;0,047675;0,068642;0,073105;0,0724673
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502248;50316741;mean;0,059016;0,060744;0,140377;0,068982;0,069991;0,074592;0,068364;0,048968;0,074119;0,072604;0,0737757
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502278;50316742;mean;0,06028;0,061555;0,144397;0,068326;0,076932;0,071962;0,069224;0,052071;0,07129;0,078201;0,0754238
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502308;50316743;mean;0,05754;0,05834;0,13581;0,071715;0,079912;0,079333;0,07249;0,054845;0,066821;0,076977;0,0753783
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502338;50316744;mean;0,055988;0,062233;0,14853;0,068866;0,069921;0,077179;0,074299;0,055016;0,07136;0,084365;0,0767757
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502368;50316745;mean;0,054032;0,06407;0,134368;0,064368;0,074542;0,077202;0,07603;0,053787;0,072524;0,084371;0,0755294
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502398;50316746;mean;0,056118;0,062122;0,145853;0,060964;0,074365;0,075441;0,069702;0,053453;0,071052;0,083845;0,0752915
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502428;50316747;mean;0,055737;0,062431;0,15201;0,05975;0,073782;0,08202;0,073594;0,049221;0,066166;0,076425;0,0751136
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502458;50316748;mean;0,060778;0,060638;0,138131;0,062767;0,077512;0,083484;0,079601;0,047769;0,070299;0,074956;0,0755935
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502488;50316749;mean;0,061979;0,060403;0,134047;0,069329;0,072707;0,076798;0,076817;0,060139;0,066932;0,078824;0,0757975
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502518;50316750;mean;0,057089;0,066917;0,133011;0,072956;0,076713;0,077792;0,078561;0,060313;0,076287;0,081224;0,0780863
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502548;50316751;mean;0,05566;0,060181;0,142773;0,065061;0,075654;0,073157;0,072906;0,058869;0,075368;0,07801;0,0757639
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502578;50316752;mean;0,058936;0,057903;0,149016;0,066544;0,078076;0,073273;0,071637;0,059862;0,072998;0,075941;0,0764186
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502608;50316753;mean;0,05962;0,059223;0,162423;0,064974;0,077733;0,074641;0,069827;0,0545;0,068769;0,078101;0,0769811
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509502638;50316754;mean;0,060905;0,059804;0,155092;0,06604;0,075436;0,076634;0,07765;0,054772;0,075119;0,082869;0,0784321
